"","Race","Gender","traffic","Arrest","BondAmount","druggun","Patrol","Officer","Date","Day","Time","qol","UseOfForce","SearchConducted","Stopped","TimeZone"
"8884","Black","Man",FALSE,TRUE,2500,FALSE,"D5","MORTON, O.  (0183)  UPB",2018-11-29,"Thu",15:15:00,FALSE,"No","No","No","US/Eastern"
"8885","Black","Man",FALSE,TRUE,NA,FALSE,"D5","SMITH, K. R. (7752)  UPB",2022-02-10,"Thu",16:30:00,FALSE,"No","No","No","US/Eastern"
"8886","Black","Man",FALSE,FALSE,500,FALSE,"D5","CREECH, D. R. (18053)  UPB",2022-02-14,"Mon",15:36:00,FALSE,"No","No","No","US/Eastern"
"8887","Black","Man",FALSE,TRUE,NA,FALSE,"D5","BELL, J. S. (7587)  UPB",2021-04-15,"Thu",14:16:00,TRUE,"No","No","No","US/Eastern"
"8888","Black","Woman",FALSE,FALSE,2500,FALSE,"D5","FLORIAN, J. P. (24708)  UPB",2021-10-11,"Mon",02:51:00,FALSE,"No","No","No","US/Eastern"
"8889","Asian","Man",FALSE,TRUE,1000,FALSE,"D5","KIRKMAN, C. M. (5618)  UPB",2021-07-13,"Tue",04:07:00,FALSE,"No","No","No","US/Eastern"
"8890","White","Man",FALSE,FALSE,NA,FALSE,"D5","FERNANDES, N. M. (24380)  UP",2022-01-22,"Sat",00:29:00,FALSE,"No","No","No","US/Eastern"
"8891","Black","Man",FALSE,TRUE,NA,FALSE,"D5","THRALL, T. M. (7222)  ISB",2020-12-27,"Sun",15:15:00,FALSE,"No","No","No","US/Eastern"
"8892","Black","Man",FALSE,FALSE,NA,FALSE,"D5","THRALL, T. M. (7222)  ISB",2020-12-27,"Sun",15:15:00,FALSE,"No","No","No","US/Eastern"
"8893","Black","Man",FALSE,FALSE,NA,FALSE,"D5","THRALL, T. M. (7222)  ISB",2020-12-27,"Sun",15:15:00,FALSE,"No","No","No","US/Eastern"
"8894","Black","Man",TRUE,TRUE,NA,FALSE,"D5","ALCALA, J. A. (18566)  ISB",2021-11-06,"Sat",08:50:00,FALSE,"No","No","No","US/Eastern"
"8895","Black","Man",FALSE,TRUE,NA,FALSE,"D5","WOOD, C. B. (25003)  UPB",2021-11-06,"Sat",08:17:00,FALSE,"No","No","No","US/Eastern"
"8896","Black","Woman",FALSE,TRUE,1000,FALSE,"D5","PARK, C.  (23316)  UPB",2019-02-10,"Sun",14:20:00,FALSE,"No","No","No","US/Eastern"
"8897","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARK, C.  (23316)  UPB",2018-10-05,"Fri",02:36:00,FALSE,"No","No","No","US/Eastern"
"8898","Black","Man",TRUE,TRUE,7500,FALSE,"D5","GOMEZ, E.  (23799)  UPB",2019-06-20,"Thu",01:26:00,FALSE,"No","No","No","US/Eastern"
"8899","White","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2020-04-16,"Thu",07:12:00,FALSE,"No","No","No","US/Eastern"
"8900","Black","Woman",FALSE,FALSE,NA,FALSE,"D5","SNELL YOUNG, S.  (23811)  UP",2019-06-25,"Tue",22:52:00,FALSE,"No","No","No","US/Eastern"
"8901","Black","Man",FALSE,TRUE,NA,TRUE,"D5","DELOATCH, I. W. (14775)  UPB",2019-10-17,"Thu",06:39:00,FALSE,"No","No","No","US/Eastern"
"8902","Black","Man",FALSE,TRUE,NA,FALSE,"D5","HEIB, E.  (23807)  UPB",2021-01-09,"Sat",03:10:00,FALSE,"No","No","No","US/Eastern"
"8903","Black","Man",FALSE,TRUE,NA,FALSE,"D5","VIDAL, K. G. (24252)  UPB",2020-06-06,"Sat",18:13:00,FALSE,"No","No","No","US/Eastern"
"8904","White","Woman",FALSE,FALSE,3000,TRUE,"D5","ANNAS, J.  (23805)  UPB",2018-11-16,"Fri",02:28:00,FALSE,"No","No","No","US/Eastern"
"8905","White","Man",FALSE,TRUE,NA,FALSE,"D5","STEWART, J. M. (21145)  ISB",2019-12-14,"Sat",19:40:00,FALSE,"No","No","No","US/Eastern"
"8906","Black","Man",FALSE,FALSE,5000,FALSE,"D5","ELLIS, W. J. (8238)  UPB",2019-12-07,"Sat",20:01:00,FALSE,"No","No","No","US/Eastern"
"8907","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","STARRITT, Z. B. (19801)  ISB",2022-04-20,"Wed",13:10:00,TRUE,"No","No","No","US/Eastern"
"8908","Black","Man",FALSE,FALSE,15000,TRUE,"D5","STEWART, J. M. (21145)  ISB",2020-02-05,"Wed",10:09:00,FALSE,"No","No","No","US/Eastern"
"8909","Black","Man",FALSE,FALSE,2500,FALSE,"D5","CRUMBLEY, A. C. (21397)  ISB",2020-03-04,"Wed",14:48:00,FALSE,"No","No","No","US/Eastern"
"8910","Black","Man",TRUE,TRUE,50000,FALSE,"D5","BUTTS, D. E. (9130)  UPB",2019-01-23,"Wed",16:00:00,FALSE,"No","No","No","US/Eastern"
"8911","Black","Man",FALSE,TRUE,NA,FALSE,"D5","BUTTS, D. E. (9130)  UPB",2019-01-23,"Wed",16:00:00,FALSE,"No","No","No","US/Eastern"
"8912","Black","Man",FALSE,TRUE,NA,FALSE,"D5","VIDAL, K. G. (24252)  UPB",2021-02-05,"Fri",18:43:00,FALSE,"No","No","No","US/Eastern"
"8913","White","Man",FALSE,FALSE,25000,FALSE,"D5","FREY, B. K. (17106)  ISB",2020-02-29,"Sat",21:00:00,FALSE,"No","No","No","US/Eastern"
"8914","Black","Man",FALSE,FALSE,NA,FALSE,"D5","MCNALLY, R.  (23978)  UPB",2019-11-03,"Sun",03:45:00,FALSE,"No","No","No","US/Eastern"
"8915","Black","Man",FALSE,FALSE,500,FALSE,"D5","WATKINS, L. D. (2994)  UPB",2019-05-13,"Mon",08:43:00,FALSE,"No","No","No","US/Eastern"
"8916","Black","Man",FALSE,TRUE,NA,TRUE,"D5","HAMILTON, G.  (23844)  UPB",2021-06-22,"Tue",11:41:00,FALSE,"No","No","No","US/Eastern"
"8917","Black","Man",FALSE,TRUE,NA,FALSE,"D5","OAKLEY, S.  (23829)  UPB",2021-09-28,"Tue",15:59:00,FALSE,"No","No","No","US/Eastern"
"8918","Black","Man",FALSE,TRUE,NA,FALSE,"D5","STEWART, J. M. (21145)  ISB",2019-10-15,"Tue",13:14:00,FALSE,"No","No","No","US/Eastern"
"8919","Black","Man",FALSE,TRUE,10000,FALSE,"D5","CONE, R. M. (17526)  UPB",2022-02-16,"Wed",11:54:00,FALSE,"No","No","No","US/Eastern"
"8920","Black","Man",FALSE,FALSE,10000,FALSE,"D5","CONE, R. M. (17526)  UPB",2022-02-16,"Wed",12:03:00,TRUE,"No","No","No","US/Eastern"
"8921","Black","Man",FALSE,TRUE,10000,FALSE,"D5","CONE, R. M. (17526)  UPB",2022-02-16,"Wed",12:08:00,FALSE,"No","No","No","US/Eastern"
"8922","Black","Man",FALSE,TRUE,1500,FALSE,"D5","WHISNANT, T. G. (21393)  ISB",2022-02-21,"Mon",21:14:00,FALSE,"No","No","No","US/Eastern"
"8923","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PLACE, N. W. (22843)  UPB",2019-01-08,"Tue",04:52:00,FALSE,"No","No","No","US/Eastern"
"8924","Black","Woman",FALSE,FALSE,500,FALSE,"D5","FERNANDES, N. M. (24380)  UP",2022-04-12,"Tue",08:40:00,FALSE,"No","No","No","US/Eastern"
"8925","White","Man",FALSE,TRUE,2000,FALSE,"D5","VIDAL, K. G. (24252)  UPB",2021-04-20,"Tue",04:12:00,FALSE,"No","No","No","US/Eastern"
"8926","Black","Man",TRUE,TRUE,80000,TRUE,"D5","ROBINSON, M. L. (16756)  UPB",2019-03-16,"Sat",20:42:00,FALSE,"No","No","No","US/Eastern"
"8927","Black","Man",FALSE,TRUE,1500,FALSE,"D5","THOMAS, J. M. (23843)  UPB",2018-11-18,"Sun",00:33:00,FALSE,"No","No","No","US/Eastern"
"8928","Black","Man",FALSE,TRUE,1500,FALSE,"D5","WAGSTAFF, J. H. (21147)  ISB",2020-06-17,"Wed",23:00:00,FALSE,"No","No","No","US/Eastern"
"8929","Black","Man",FALSE,TRUE,NA,FALSE,"D5","WAGSTAFF, J. H. (21147)  ISB",2020-06-17,"Wed",23:00:00,FALSE,"No","No","No","US/Eastern"
"8930","Black","Man",FALSE,FALSE,500,TRUE,"D5","WAGSTAFF, J. H. (21147)  ISB",2020-06-17,"Wed",23:00:00,FALSE,"No","No","No","US/Eastern"
"8931","Black","Man",FALSE,FALSE,NA,FALSE,"D5","VALLE AVELARES, J. C. (858)",2019-09-15,"Sun",23:43:00,FALSE,"No","No","No","US/Eastern"
"8932","Black","Man",FALSE,TRUE,6000,FALSE,"D5","MINCEY, B. K. (7152)  UPB",2019-07-20,"Sat",19:06:00,FALSE,"No","No","No","US/Eastern"
"8933","Black","Man",FALSE,TRUE,NA,FALSE,"D5","SWANSON, L.  (23388)  UPB",2018-11-20,"Tue",16:32:00,FALSE,"No","No","No","US/Eastern"
"8934","Black","Woman",FALSE,FALSE,2000,FALSE,"D5","WRAY, T. J. (24999)  UPB",2021-03-21,"Sun",21:40:00,FALSE,"No","No","No","US/Eastern"
"8935","Black","Man",FALSE,TRUE,10000,FALSE,"D5","DAVIS, J. Z. (25582)  UPB",2022-04-24,"Sun",08:32:00,FALSE,"No","No","No","US/Eastern"
"8936","Black","Man",FALSE,TRUE,NA,FALSE,"D5","SNELL YOUNG, S.  (23811)  UP",2019-07-29,"Mon",13:58:00,FALSE,"No","No","No","US/Eastern"
"8937","Black","Man",TRUE,FALSE,7000,FALSE,"D5","BARNES, J.  (23373)  UPB",2021-10-21,"Thu",17:14:00,FALSE,"No","No","No","US/Eastern"
"8938","Black","Man",FALSE,TRUE,2000,FALSE,"D5","ANNAS, J.  (23805)  UPB",2021-01-23,"Sat",07:52:00,FALSE,"No","No","No","US/Eastern"
"8939","Black","Man",TRUE,TRUE,2000,FALSE,"D5","ALCALA, J. A. (18566)  ISB",2021-09-21,"Tue",00:08:00,FALSE,"No","No","No","US/Eastern"
"8940","Black","Man",TRUE,TRUE,2000,FALSE,"D5","ALCALA, J. A. (18566)  ISB",2021-09-21,"Tue",00:08:00,FALSE,"No","No","No","US/Eastern"
"8941","Black","Man",FALSE,TRUE,3000,FALSE,"D5","STARRITT, Z. B. (19801)  ISB",2019-10-17,"Thu",18:32:00,FALSE,"No","No","No","US/Eastern"
"8942","Black","Man",TRUE,FALSE,1000,FALSE,"D5","GONZALEZ, E.  (23797)  UPB",2020-07-12,"Sun",02:22:00,FALSE,"No","No","No","US/Eastern"
"8943","Black","Man",FALSE,TRUE,NA,FALSE,"D5","GONZALEZ, E.  (23797)  UPB",2020-07-12,"Sun",05:09:00,FALSE,"No","No","No","US/Eastern"
"8944","Black","Woman",FALSE,TRUE,10000,FALSE,"D5","WILLIAMS, J. L. (7110)  UPB",2020-04-19,"Sun",21:55:00,FALSE,"No","No","No","US/Eastern"
"8945","Black","Man",FALSE,TRUE,500,FALSE,"D5","WILLIAMS, J. L. (7110)  UPB",2021-09-29,"Wed",12:45:00,TRUE,"No","No","No","US/Eastern"
"8946","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","PLACE, N. W. (22843)  UPB",2019-05-16,"Thu",16:30:00,FALSE,"No","No","No","US/Eastern"
"8947","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","PLACE, N. W. (22843)  UPB",2019-05-16,"Thu",18:22:00,FALSE,"No","No","No","US/Eastern"
"8948","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2020-10-12,"Mon",21:06:00,FALSE,"No","No","No","US/Eastern"
"8949","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","HAMILTON, G.  (23844)  UPB",2021-06-29,"Tue",04:13:00,FALSE,"No","No","No","US/Eastern"
"8950","White","Man",FALSE,TRUE,2000000,TRUE,"D5","HEINSEN, W. J. (24984)  UPB",2021-04-01,"Thu",01:48:00,FALSE,"No","No","No","US/Eastern"
"8951","Black","Man",FALSE,FALSE,NA,FALSE,"D5","COLQUITT, D. D. (4810)  UPB",2019-03-16,"Sat",08:57:00,FALSE,"No","No","No","US/Eastern"
"8952","Black","Man",FALSE,TRUE,11000,FALSE,"D5","MILLER, W. J. (874)  SSB",2019-04-11,"Thu",23:55:00,FALSE,"No","No","No","US/Eastern"
"8953","Black","Man",FALSE,TRUE,5000,FALSE,"D5","GONZALEZ, E.  (23797)  UPB",2019-09-26,"Thu",22:30:00,FALSE,"No","No","No","US/Eastern"
"8954","Black","Man",FALSE,FALSE,5000,TRUE,"D5","GARCIA, C. A. (20631)  ISB",2021-03-10,"Wed",21:29:00,FALSE,"No","No","No","US/Eastern"
"8955","Black","Man",FALSE,TRUE,NA,FALSE,"D5","HAMILTON, G.  (23844)  UPB",2021-02-02,"Tue",23:40:00,FALSE,"No","No","No","US/Eastern"
"8956","Black","Man",FALSE,TRUE,NA,TRUE,"D5","BROADWELL, J. R. (5422)  ISB",2021-01-29,"Fri",22:00:00,FALSE,"No","No","No","US/Eastern"
"8957","White","Man",FALSE,FALSE,NA,FALSE,"D5","WHISNANT, T. G. (21393)  ISB",2021-12-07,"Tue",10:12:00,FALSE,"No","No","No","US/Eastern"
"8958","Black","Man",FALSE,TRUE,NA,FALSE,"D5","HUNTOON, B. N. (24188)  UPB",2020-06-09,"Tue",00:55:00,FALSE,"No","No","No","US/Eastern"
"8959","Black","Man",FALSE,FALSE,NA,FALSE,"D5","HUNTOON, B. N. (24188)  UPB",2020-06-09,"Tue",01:51:00,FALSE,"No","No","No","US/Eastern"
"8960","Black","Man",FALSE,TRUE,2000,FALSE,"D5","NORRIS, R.  (25004)  UPB",2022-02-08,"Tue",07:24:00,FALSE,"No","No","No","US/Eastern"
"8961","Black","Man",FALSE,TRUE,NA,FALSE,"D5","DIXON, S. B. (24191)  UPB",2021-12-16,"Thu",15:51:00,FALSE,"No","No","No","US/Eastern"
"8962","Black","Man",FALSE,FALSE,NA,TRUE,"D5","GONZALES, C. R. (22155)  UPB",2019-04-04,"Thu",04:40:00,FALSE,"No","No","No","US/Eastern"
"8963","Black","Man",FALSE,TRUE,NA,FALSE,"D5","WEBSTER, J. S. (24790)  UPB",2020-08-27,"Thu",15:00:00,FALSE,"No","No","No","US/Eastern"
"8964","Black","Man",FALSE,FALSE,5000,FALSE,"D5","MINCEY, B. K. (7152)  UPB",2019-01-29,"Tue",15:09:00,FALSE,"No","No","No","US/Eastern"
"8965","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","TORRES, K. E. (24706)  UPB",2020-10-13,"Tue",16:08:00,TRUE,"No","No","No","US/Eastern"
"8966","Black","Man",FALSE,FALSE,NA,FALSE,"D5","ADKINS, M.  (23908)  UPB",2021-07-30,"Fri",23:53:00,FALSE,"No","No","No","US/Eastern"
"8967","White","Man",FALSE,TRUE,NA,FALSE,"D5","BOOTH, H. C. (22148)  UPB",2019-03-08,"Fri",03:56:00,FALSE,"No","No","No","US/Eastern"
"8968","Black","Man",FALSE,TRUE,NA,FALSE,"D5","ELNESSER, P.  (22861)  ISB",2021-10-12,"Tue",11:52:00,FALSE,"No","No","No","US/Eastern"
"8969","Black","Man",FALSE,FALSE,NA,FALSE,"D5","SWANSON, L.  (23388)  UPB",2018-11-24,"Sat",03:45:00,FALSE,"No","No","No","US/Eastern"
"8970","Black","Woman",FALSE,TRUE,5000,FALSE,"D5","OAKLEY, S.  (23829)  UPB",2021-12-30,"Thu",14:20:00,FALSE,"No","No","No","US/Eastern"
"8971","Black","Man",FALSE,FALSE,20000,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2020-05-16,"Sat",13:58:00,FALSE,"No","No","No","US/Eastern"
"8972","Black","Man",FALSE,TRUE,NA,FALSE,"D5","STEWART, J. M. (21145)  ISB",2021-03-26,"Fri",15:34:00,FALSE,"No","No","No","US/Eastern"
"8973","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","VIDAL, K. G. (24252)  UPB",2021-02-13,"Sat",08:13:00,TRUE,"No","No","No","US/Eastern"
"8974","Black","Man",FALSE,FALSE,2500,FALSE,"D5","FLORES, D.  (23379)  ISB",2020-08-08,"Sat",03:06:00,FALSE,"No","No","No","US/Eastern"
"8975","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2021-04-17,"Sat",06:08:00,TRUE,"No","No","No","US/Eastern"
"8976","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2020-05-05,"Tue",14:01:00,FALSE,"No","No","No","US/Eastern"
"8977","Black","Man",FALSE,FALSE,NA,FALSE,"D5","JIMENEZ, R. E. (20629)  ISB",2021-06-24,"Thu",06:12:00,FALSE,"No","No","No","US/Eastern"
"8978","Black","Man",FALSE,TRUE,25000,FALSE,"D5","CREECH, D. R. (18053)  UPB",2021-12-20,"Mon",10:25:00,FALSE,"No","No","No","US/Eastern"
"8979","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2021-03-08,"Mon",14:40:00,FALSE,"No","No","No","US/Eastern"
"8980","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2020-05-09,"Sat",23:37:00,FALSE,"No","No","No","US/Eastern"
"8981","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2020-08-07,"Fri",13:19:00,FALSE,"No","No","No","US/Eastern"
"8982","Black","Man",FALSE,FALSE,NA,TRUE,"D5","THRALL, T. M. (7222)  ISB",2020-08-07,"Fri",16:07:00,FALSE,"No","No","No","US/Eastern"
"8983","Black","Man",FALSE,FALSE,NA,TRUE,"D5","OAKLEY, S.  (23829)  UPB",2021-06-19,"Sat",15:36:00,FALSE,"No","No","No","US/Eastern"
"8984","Black","Man",FALSE,TRUE,500,FALSE,"D5","FERNANDES, N. M. (24380)  UP",2021-12-31,"Fri",11:12:00,FALSE,"No","No","No","US/Eastern"
"8985","Black","Man",FALSE,FALSE,NA,FALSE,"D5","SWANSON, L.  (23388)  UPB",2019-01-20,"Sun",05:59:00,FALSE,"No","No","No","US/Eastern"
"8986","Black","Man",FALSE,FALSE,NA,FALSE,"D5","EVANS, R. C. (24193)  UPB",2020-02-15,"Sat",12:04:00,FALSE,"No","No","No","US/Eastern"
"8987","Black","Man",FALSE,TRUE,NA,FALSE,"D5","EVANS, R. C. (24193)  UPB",2020-02-15,"Sat",12:47:00,FALSE,"No","No","No","US/Eastern"
"8988","Black","Man",FALSE,TRUE,NA,FALSE,"D5","EVANS, R. C. (24193)  UPB",2020-02-15,"Sat",13:16:00,FALSE,"No","No","No","US/Eastern"
"8989","White","Woman",FALSE,TRUE,2500,FALSE,"D5","MINCEY, B. K. (7152)  UPB",2020-09-03,"Thu",19:31:00,FALSE,"No","No","No","US/Eastern"
"8990","Black","Man",FALSE,FALSE,NA,FALSE,"D5","STRINGHAM, A. C. (13723)  UP",2021-03-06,"Sat",23:43:00,FALSE,"No","No","No","US/Eastern"
"8991","Black","Man",FALSE,FALSE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2021-03-04,"Thu",20:25:00,FALSE,"No","No","No","US/Eastern"
"8992","Black","Man",FALSE,TRUE,NA,FALSE,"D5","PARKSTONE, N.  (21823)  UPB",2021-03-04,"Thu",23:23:00,FALSE,"No","No","No","US/Eastern"
"8993","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","WHISNANT, T. G. (21393)  ISB",2019-02-27,"Wed",18:27:00,FALSE,"No","No","No","US/Eastern"
"8994","Black","Woman",FALSE,FALSE,1500,FALSE,"D5","MCCALLOP, A. D. (2088)  UPB",2021-01-28,"Thu",11:44:00,FALSE,"No","No","No","US/Eastern"
"8995","Black","Woman",FALSE,TRUE,NA,FALSE,"D5","STEWART, J. M. (21145)  ISB",2019-09-16,"Mon",10:47:00,FALSE,"No","No","No","US/Eastern"
"8996","White","Man",FALSE,FALSE,1500,FALSE,"D5","KRAMER, A.  (23814)  UPB",2019-04-03,"Wed",22:16:00,FALSE,"No","No","No","US/Eastern"
"8997","Black","Man",TRUE,FALSE,10000,TRUE,"D5","HAMILTON, G.  (23844)  UPB",2020-08-07,"Fri",17:31:00,FALSE,"No","No","No","US/Eastern"
"8998","Black","Man",FALSE,TRUE,9500,TRUE,"D5","WEBSTER, J. S. (24790)  UPB",2021-05-27,"Thu",05:27:00,FALSE,"No","No","No","US/Eastern"
"8999","Black","Man",FALSE,FALSE,2000,FALSE,"D5","MINCEY, B. K. (7152)  UPB",2021-09-11,"Sat",03:55:00,FALSE,"No","No","No","US/Eastern"
"9000","Black","Man",FALSE,TRUE,1000,FALSE,"D5","CHOLULA, J.  (23796)  UPB",2020-07-19,"Sun",06:21:00,FALSE,"No","No","No","US/Eastern"
"9001","Black","Man",FALSE,TRUE,NA,FALSE,"D5","JIMENEZ, R. E. (20629)  ISB",2020-04-02,"Thu",17:38:00,FALSE,"No","No","No","US/Eastern"
"9002","Black","Man",FALSE,TRUE,NA,FALSE,"D5","JIMENEZ, R. E. (20629)  ISB",2020-04-02,"Thu",17:52:00,FALSE,"No","No","No","US/Eastern"
"9003","Black","Man",FALSE,TRUE,NA,FALSE,"D5","JIMENEZ, R. E. (20629)  ISB",2020-04-02,"Thu",17:57:00,FALSE,"No","No","No","US/Eastern"
"9004","Black","Man",FALSE,TRUE,NA,FALSE,"D5","JIMENEZ, R. E. (20629)  ISB",2020-04-02,"Thu",18:02:00,FALSE,"No","No","No","US/Eastern"
"9005","White","Man",FALSE,TRUE,10000,FALSE,"D5","WATKINS, L. D. (2994)  UPB",2020-12-26,"Sat",02:58:00,FALSE,"No","No","No","US/Eastern"
"9006","White","Woman",FALSE,TRUE,10000,FALSE,"D5","NOHE, L. A. (24988)  UPB",2021-06-06,"Sun",22:23:00,FALSE,"No","No","No","US/Eastern"
"9007","White","Man",FALSE,FALSE,3000,FALSE,"D5","NORRIS, R.  (25004)  UPB",2021-07-30,"Fri",23:23:00,FALSE,"No","No","No","US/Eastern"
"9008","Black","Man",FALSE,FALSE,30000,TRUE,"D5","HAMILTON, G.  (23844)  UPB",2022-02-08,"Tue",19:34:00,FALSE,"No","No","No","US/Eastern"
"9009","Black","Man",FALSE,TRUE,30000,FALSE,"D5","HAMILTON, G.  (23844)  UPB",2022-02-08,"Tue",19:45:00,FALSE,"No","No","No","US/Eastern"
"9010","Black","Man",FALSE,TRUE,25000,FALSE,"D5","COLQUITT, D. D. (4810)  UPB",2021-12-29,"Wed",00:56:00,FALSE,"No","No","No","US/Eastern"
"9011","White","Man",FALSE,TRUE,NA,FALSE,"D5","ANNAS, J.  (23805)  UPB",2021-04-16,"Fri",06:25:00,FALSE,"No","No","No","US/Eastern"
"9012","Black","Man",TRUE,TRUE,2500,FALSE,"D5","CREECH, D. R. (18053)  UPB",2021-06-18,"Fri",14:32:00,FALSE,"No","No","No","US/Eastern"
"9013","Black","Man",FALSE,TRUE,1000,FALSE,"D5","MEMITA, I.  (24986)  UPB",2021-03-27,"Sat",21:28:00,FALSE,"No","No","No","US/Eastern"
"9014","Black","Man",FALSE,FALSE,NA,FALSE,"D5","WAGSTAFF, J. H. (21147)  ISB",2020-03-26,"Thu",01:15:00,FALSE,"No","No","No","US/Eastern"
"9015","Black","Man",FALSE,TRUE,5000,FALSE,"D5","ELLIS, W. J. (8238)  UPB",2020-08-16,"Sun",19:20:00,FALSE,"No","No","No","US/Eastern"
"9016","White","Man",FALSE,TRUE,NA,FALSE,"D5","CARTER, A. E. (19077)  ISB",2021-11-09,"Tue",18:00:00,FALSE,"No","No","No","US/Eastern"
"9017","White","Man",FALSE,TRUE,1000000,FALSE,"D5","CARTER, A. E. (19077)  ISB",2021-11-09,"Tue",18:00:00,FALSE,"No","No","No","US/Eastern"
"9018","Black","Man",FALSE,FALSE,1500,TRUE,"D5","ELNESSER, P.  (22861)  ISB",2022-05-06,"Fri",15:18:00,FALSE,"No","No","No","US/Eastern"
"9019","Black","Man",FALSE,TRUE,NA,FALSE,"D5","SMITH, K. R. (7752)  UPB",2018-11-26,"Mon",13:30:00,FALSE,"No","No","No","US/Eastern"
"9020","White","Woman",FALSE,TRUE,NA,FALSE,"D5","MUNTER, G. L. (9434)  UPB",2022-01-14,"Fri",14:42:00,FALSE,"No","No","No","US/Eastern"
"9021","White","Man",FALSE,FALSE,1500,FALSE,"D5","WAGSTAFF, J. H. (21147)  ISB",2020-04-05,"Sun",19:40:00,FALSE,"No","No","No","US/Eastern"
"9022","White","Man",FALSE,FALSE,2500,FALSE,"D5","VIDAL, K. G. (24252)  UPB",2021-05-02,"Sun",20:15:00,FALSE,"No","No","No","US/Eastern"
"9023","Black","Man",FALSE,TRUE,NA,TRUE,"D5","JORGENSON, D. J. (21142)  IS",2021-09-11,"Sat",16:28:00,FALSE,"No","No","No","US/Eastern"
"9024","White","Man",FALSE,TRUE,NA,TRUE,"D5","ZAPATA-MEDELLIN, M.  (2382",2019-04-19,"Fri",04:38:00,FALSE,"No","No","No","US/Eastern"
"9025","White","Man",FALSE,TRUE,200000,FALSE,"D5","SUPERNAW, M. S. (13722)  ISB",2021-10-07,"Thu",11:00:00,FALSE,"No","No","No","US/Eastern"
"9026","Black","Man",FALSE,TRUE,NA,FALSE,"D5","WHISNANT, T. G. (21393)  ISB",2019-06-20,"Thu",21:09:00,FALSE,"No","No","No","US/Eastern"
"9027","Black","Man",FALSE,TRUE,NA,FALSE,"D5","WHISNANT, T. G. (21393)  ISB",2019-06-20,"Thu",21:18:00,FALSE,"No","No","No","US/Eastern"
"9028","Black","Man",FALSE,FALSE,2000,FALSE,"D5","WATKINS, L. D. (2994)  UPB",2018-11-08,"Thu",14:25:00,FALSE,"No","No","No","US/Eastern"
"9029","Black","Man",FALSE,TRUE,NA,FALSE,"D5","FLORES, D.  (23379)  ISB",2021-03-17,"Wed",15:27:00,FALSE,"No","No","No","US/Eastern"
"9030","Black","Man",FALSE,TRUE,NA,FALSE,"D5","FLORES, D.  (23379)  ISB",2021-03-17,"Wed",15:45:00,FALSE,"No","No","No","US/Eastern"
"9031","Black","Man",FALSE,TRUE,50000,FALSE,"D5","MINCEY, B. K. (7152)  UPB",2020-09-29,"Tue",23:35:00,FALSE,"No","No","No","US/Eastern"
"9032","Black","Man",FALSE,TRUE,NA,FALSE,"D5","FRANCIS, B. T. (10063)  OCOP",2020-03-13,"Fri",09:20:00,FALSE,"No","No","No","US/Eastern"
"9033","Black","Man",FALSE,TRUE,NA,FALSE,"D5","MINCEY, B. K. (7152)  UPB",2019-10-30,"Wed",03:03:00,FALSE,"No","No","No","US/Eastern"
"9034","Black","Woman",FALSE,FALSE,NA,FALSE,"D5","VIDAL, K. G. (24252)  UPB",2020-09-21,"Mon",00:12:00,FALSE,"No","No","No","US/Eastern"
"9035","Black","Man",FALSE,TRUE,2000,FALSE,"D5","GONZALEZ, E.  (23797)  UPB",2020-02-11,"Tue",03:29:00,FALSE,"No","No","No","US/Eastern"
"9036","Black","Man",FALSE,TRUE,NA,FALSE,"D5","WILLIAMS, J. L. (7110)  UPB",2021-04-13,"Tue",09:50:00,FALSE,"No","No","No","US/Eastern"
"9037","Black","Man",FALSE,TRUE,NA,FALSE,"D5","BAKER, B. M. (21368)  UPB",2021-12-17,"Fri",12:15:00,FALSE,"No","No","No","US/Eastern"
"9038","Black","Man",FALSE,TRUE,NA,FALSE,"D5","KOZAR, K. L. (9779)  UPB",2020-08-25,"Tue",14:24:00,FALSE,"No","No","No","US/Eastern"
"9039","Black","Man",FALSE,TRUE,NA,FALSE,"D5","FLORES, D.  (23379)  ISB",2021-10-23,"Sat",18:04:00,FALSE,"No","No","No","US/Eastern"
